[2024-11-05T07:06:36.023487] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:36.055467] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:06:36.055553] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:06:36.058490] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:36.058516] Configuration reload finished;
[2024-11-05T07:06:36.235611] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:36.265387] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:06:36.265459] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:06:36.269441] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:36.269465] Configuration reload finished;
[2024-11-05T07:06:36.547935] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:36.583533] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:06:36.583618] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:06:36.587459] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:36.587501] Configuration reload finished;
[2024-11-05T07:06:36.796389] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:36.839483] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:06:36.839552] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:06:36.843633] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:36.843661] Configuration reload finished;
[2024-11-05T07:06:37.054537] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:37.085476] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:06:37.085541] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:06:37.089482] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:37.089507] Configuration reload finished;
[2024-11-05T07:06:37.636773] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:37.672493] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:06:37.672576] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:06:37.672767] Syslog connection established; fd='19', server='AF_UNIX(/var/run/synologan.sock)', local='AF_UNIX(anonymous)'
[2024-11-05T07:06:37.677553] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:37.677578] Configuration reload finished;
[2024-11-05T07:06:38.661280] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:38.695517] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:06:38.695593] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:06:38.699911] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:38.699936] Configuration reload finished;
[2024-11-05T07:06:40.335661] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:40.497651] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:06:40.497745] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:06:40.502377] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:40.502408] Configuration reload finished;
[2024-11-05T07:06:40.509638] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:40.608115] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:06:40.608197] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:06:40.612857] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:40.612882] Configuration reload finished;
[2024-11-05T07:06:44.159105] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:44.266700] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:06:44.266795] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:06:44.274014] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:44.274039] Configuration reload finished;
[2024-11-05T07:06:44.285995] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:44.381353] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:06:44.381453] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:06:44.386951] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:44.386976] Configuration reload finished;
[2024-11-05T07:06:44.433060] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:44.468841] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:06:44.468927] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:06:44.474384] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:44.474407] Configuration reload finished;
[2024-11-05T07:06:46.605711] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:46.664523] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:06:46.664632] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:06:46.670205] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:46.670233] Configuration reload finished;
[2024-11-05T07:06:47.230223] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:47.265741] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:06:47.265823] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:06:47.271244] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:47.271271] Configuration reload finished;
[2024-11-05T07:06:47.504495] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:47.538863] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:06:47.538948] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:06:47.544692] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:47.544715] Configuration reload finished;
[2024-11-05T07:06:47.639691] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:47.676756] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:06:47.676838] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:06:47.682246] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:47.682270] Configuration reload finished;
[2024-11-05T07:06:47.798743] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:47.833773] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:06:47.833863] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:06:47.839090] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:47.839113] Configuration reload finished;
[2024-11-05T07:06:48.553026] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:48.776964] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:06:48.777070] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:06:48.779648] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-11-05T07:06:48.779706] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-11-05T07:06:48.794221] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:48.794253] Configuration reload finished;
[2024-11-05T07:06:48.797145] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:48.841566] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:06:48.841649] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:06:48.844930] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-11-05T07:06:48.844978] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-11-05T07:06:48.849274] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:48.849300] Configuration reload finished;
[2024-11-05T07:06:50.056918] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:50.975584] Error reloading configuration; reason='Unable to trigger a reload while another reload attempt is in progress'
[2024-11-05T07:06:51.388403] Accepting connections; addr='AF_UNIX(/var/run/syslog)'
[2024-11-05T07:06:51.388528] Accepting connections; addr='AF_UNIX(/var/run/synosyslog)'
[2024-11-05T07:06:51.391031] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-11-05T07:06:51.391070] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-11-05T07:06:51.395317] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:51.395349] Configuration reload finished;
[2024-11-05T07:06:51.399376] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:52.113425] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-11-05T07:06:52.113476] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-11-05T07:06:52.117044] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:52.117070] Configuration reload finished;
[2024-11-05T07:06:53.150020] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
[2024-11-05T07:06:53.663972] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache22_access_log'
[2024-11-05T07:06:53.664013] Follow-mode file source not found, deferring open; filename='/var/packages/WebStation/var/log/apache24_error_log'
[2024-11-05T07:06:53.665898] Configuration reload request received, reloading configuration;
[2024-11-05T07:06:53.665917] Configuration reload finished;
[2024-11-05T07:06:53.800186] WARNING: Support for the global log-iw-size() option was removed, please use a per-source log-iw-size(); location='/etc/syslog-ng/syslog-ng.conf:10:21'
